DHSID,education_pois_count,health_pois_count,lodging_pois_count,food_pois_count,services_pois_count,landmark_pois_count,entertainment_pois_count,other_pois_count,retail_pois_count,all_pois_count
NG201800001122,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001124,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,8.0
NG201800001125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001126,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001128,8.0,2.0,6.0,11.0,13.0,0.0,27.0,0.0,4.0,71.0
NG201800001129,6.0,2.0,2.0,2.0,7.0,1.0,29.0,0.0,2.0,51.0
NG201800001130,11.0,4.0,12.0,7.0,15.0,0.0,12.0,0.0,4.0,65.0
NG201800001131,2.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,10.0
NG201800001132,5.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,15.0
NG201800001133,8.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,19.0
NG201800001134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
NG201800001135,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0
NG201800001136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001140,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,12.0
NG201800001141,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
NG201800001142,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0
NG201800001143,4.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,17.0
NG201800001144,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001145,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
NG201800001146,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001150,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
NG201800001151,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001152,9.0,2.0,5.0,8.0,6.0,0.0,14.0,0.0,3.0,47.0
NG201800001153,8.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,25.0
NG201800001154,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,11.0
NG201800001155,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
NG201800001156,4.0,1.0,1.0,2.0,3.0,1.0,34.0,0.0,0.0,46.0
NG201800001157,10.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,43.0
NG201800001158,9.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,22.0
NG201800001159,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0
NG201800001160,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
NG201800001161,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0
NG201800001162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001170,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0
NG201800001171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001172,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0
NG201800001173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001193,0.0,0.0,76.0,0.0,5.0,0.0,16.0,2.0,0.0,99.0
NG201800001194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001197,0.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0,0.0,10.0
NG201800001198,4.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,10.0
NG201800001199,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800001200,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
NG201800001201,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
NG201800001202,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,8.0
NG201800001203,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
NG201800001204,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
NG201800001205,3.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,15.0
NG201800001206,7.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,23.0
NG201800001207,2.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,19.0
NG201800001208,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,7.0
NG201800001209,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0
NG201800001210,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0
NG201800001211,5.0,0.0,0.0,0.0,5.0,6.0,10.0,0.0,6.0,32.0
NG201800001212,14.0,1.0,3.0,0.0,10.0,3.0,12.0,0.0,7.0,50.0
NG201800001213,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0
NG201800001214,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,13.0
NG201800001215,8.0,1.0,0.0,0.0,7.0,5.0,10.0,0.0,2.0,33.0
NG201800001216,13.0,5.0,9.0,12.0,26.0,1.0,22.0,0.0,28.0,116.0
NG201800001218,20.0,1.0,15.0,0.0,12.0,2.0,16.0,0.0,7.0,73.0
NG201800001219,18.0,3.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,28.0
NG201800001220,3.0,3.0,14.0,0.0,8.0,1.0,11.0,0.0,6.0,46.0
NG201800001221,19.0,2.0,0.0,0.0,13.0,0.0,13.0,0.0,7.0,54.0
NG201800001222,15.0,1.0,2.0,0.0,8.0,0.0,10.0,0.0,7.0,43.0
NG201800001223,20.0,1.0,0.0,1.0,12.0,0.0,15.0,0.0,7.0,56.0
NG201800001224,21.0,8.0,3.0,3.0,11.0,1.0,19.0,0.0,4.0,70.0
NG201800001225,11.0,2.0,1.0,3.0,5.0,1.0,11.0,0.0,2.0,36.0
NG201800001226,14.0,2.0,1.0,3.0,5.0,0.0,22.0,0.0,3.0,50.0
NG201800001227,9.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0
NG201800001228,15.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,7.0,31.0
NG201800001229,16.0,2.0,0.0,3.0,6.0,1.0,3.0,0.0,2.0,33.0
NG201800001230,15.0,2.0,0.0,3.0,5.0,2.0,2.0,0.0,3.0,32.0
NG201800001231,8.0,1.0,2.0,2.0,0.0,0.0,24.0,0.0,4.0,41.0
NG201800001232,13.0,0.0,1.0,0.0,0.0,1.0,21.0,0.0,6.0,42.0
NG201800001233,2.0,4.0,1.0,1.0,10.0,2.0,29.0,0.0,8.0,57.0
NG201800001234,19.0,6.0,9.0,8.0,29.0,0.0,47.0,0.0,6.0,124.0
NG201800001235,18.0,4.0,0.0,5.0,19.0,2.0,11.0,0.0,7.0,66.0
NG201800001236,20.0,3.0,8.0,2.0,10.0,0.0,45.0,0.0,5.0,93.0
NG201800001237,19.0,4.0,0.0,0.0,12.0,0.0,15.0,0.0,6.0,56.0
NG201800001238,13.0,1.0,4.0,9.0,17.0,0.0,16.0,0.0,12.0,72.0
NG201800001239,12.0,1.0,0.0,3.0,3.0,0.0,5.0,0.0,6.0,30.0
NG201800001240,16.0,1.0,2.0,3.0,11.0,2.0,4.0,0.0,5.0,44.0
NG201800001241,12.0,1.0,2.0,0.0,9.0,2.0,1.0,0.0,6.0,33.0
NG201800001242,12.0,1.0,0.0,1.0,14.0,1.0,3.0,0.0,3.0,35.0
NG201800001243,19.0,4.0,0.0,4.0,22.0,4.0,4.0,0.0,2.0,59.0
NG201800001244,5.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,12.0
NG201800001245,13.0,9.0,17.0,49.0,70.0,0.0,225.0,0.0,38.0,421.0
NG201800001246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001247,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800001248,17.0,4.0,0.0,4.0,29.0,4.0,9.0,0.0,1.0,68.0
NG201800001249,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,8.0
NG201800001250,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
NG201800001251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001252,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
NG201800001253,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0
NG201800001254,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0
NG201800001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001256,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0
NG201800001257,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
NG201800001258,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0
NG201800001259,12.0,1.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,22.0
NG201800001260,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,18.0
NG201800001261,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0
NG201800001262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001263,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
NG201800001264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001266,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0
NG201800001267,33.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,40.0
NG201800001268,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800001269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001276,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
NG201800001277,22.0,0.0,11.0,2.0,1.0,3.0,14.0,0.0,2.0,55.0
NG201800001278,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
NG201800001279,32.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,41.0
NG201800001280,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001281,28.0,2.0,4.0,9.0,22.0,0.0,21.0,0.0,8.0,94.0
NG201800001282,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001289,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0
NG201800001290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
NG201800001296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001297,5.0,0.0,0.0,4.0,20.0,0.0,19.0,0.0,8.0,56.0
NG201800001299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
NG201800001300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001301,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
NG201800001302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
NG201800001308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001309,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,15.0
NG201800001310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001311,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0
NG201800001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
NG201800001313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
NG201800001315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
NG201800001318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001328,2.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,19.0
NG201800001329,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0
NG201800001330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001332,4.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,15.0
NG201800001333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
NG201800001337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001338,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
NG201800001340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001341,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001342,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001345,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800001346,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
NG201800001347,0.0,0.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,11.0
NG201800001348,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,6.0
NG201800001349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001352,4.0,1.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,22.0
NG201800001353,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,7.0
NG201800001354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001356,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800001357,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NG201800001358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001359,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0
NG201800001360,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0
NG201800001361,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
NG201800001362,9.0,3.0,5.0,1.0,5.0,1.0,3.0,0.0,2.0,29.0
NG201800001363,3.0,1.0,0.0,3.0,12.0,1.0,0.0,0.0,4.0,24.0
NG201800001364,0.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,9.0
NG201800001365,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
NG201800001366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001369,1.0,0.0,0.0,7.0,1.0,0.0,6.0,0.0,0.0,15.0
NG201800001370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001371,2.0,7.0,3.0,3.0,5.0,0.0,2.0,0.0,3.0,25.0
NG201800001372,3.0,19.0,5.0,5.0,50.0,5.0,7.0,0.0,2.0,96.0
NG201800001373,5.0,9.0,3.0,7.0,10.0,0.0,2.0,0.0,3.0,39.0
NG201800001374,8.0,8.0,6.0,12.0,38.0,0.0,5.0,0.0,4.0,81.0
NG201800001375,6.0,28.0,3.0,4.0,21.0,7.0,31.0,0.0,5.0,105.0
NG201800001376,6.0,3.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,17.0
NG201800001377,4.0,4.0,2.0,3.0,3.0,0.0,4.0,0.0,6.0,26.0
NG201800001378,0.0,6.0,0.0,2.0,10.0,0.0,1.0,0.0,1.0,20.0
NG201800001379,2.0,22.0,0.0,2.0,20.0,7.0,9.0,0.0,3.0,65.0
NG201800001380,1.0,12.0,0.0,1.0,6.0,9.0,2.0,0.0,4.0,35.0
NG201800001381,0.0,3.0,0.0,2.0,10.0,0.0,6.0,0.0,1.0,22.0
NG201800001382,0.0,16.0,0.0,1.0,1.0,6.0,3.0,0.0,1.0,28.0
NG201800001383,2.0,11.0,1.0,1.0,16.0,5.0,2.0,0.0,2.0,40.0
NG201800001384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001385,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
NG201800001386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001393,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800001396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001397,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001400,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
